Year,Month,Date,Target,Category,Value,Item,Context,Method,Shop,Location
2024,2,2024-02-03,Present,Hobbies & Leisure,241,Expense item 811,Daily,Cash,Seven,Tachikawa
2024,2,2024-02-03,Living,Food,3618,Expense item 812,Work,Credit Card,UQ,Tachikawa
2024,2,2024-02-04,Living,Utilities & Services,3752,Expense item 813,Personal,AMEX - 5508,Netflix,Online
2024,2,2024-02-06,Present,Enjoyment & Social Life,788,Expense item 814,Travel,AMEX - 5508,Nikunohanamasa,Online
2024,2,2024-02-06,Present,Enjoyment & Social Life,5903,Expense item 815,Personal,MASTER - 9031,Mall,Shibuya
2024,2,2024-02-07,Living,Transport,3441,Expense item 816,Gift,AMEX - 5508,Spotify,Online
2024,2,2024-02-08,Living,Utilities & Services,5776,Expense item 817,Work,Cash,UQ,Shibuya
2024,2,2024-02-08,Living,Basic Personal Care,1411,Expense item 818,Work,MASTER - 9031,UQ,Tokyo
2024,2,2024-02-09,Present,Transport,4470,Expense item 819,Daily,AMEX - 5508,Mall,Shinjuku
2024,2,2024-02-09,Present,Subscriptions,686,Expense item 820,Work,Credit Card,FamilyMart,Online
2024,2,2024-02-10,Living,Food,9101,Expense item 821,Personal,Cash,Lawson,Tokyo
2024,2,2024-02-10,Future,Transport,1540,Expense item 822,Work,AMEX - 5508,Vending Machine,Tachikawa
2024,2,2024-02-10,Present,Enjoyment & Social Life,3870,Expense item 823,Travel,Cash,Amazon,Tachikawa
2024,2,2024-02-10,Living,Basic Personal Care,1795,Expense item 824,Daily,Credit Card,Vending Machine,Kita-Senju
2024,2,2024-02-11,Present,Hobbies & Leisure,484,Expense item 825,Work,MASTER - 9031,Vending Machine,Shinjuku
2024,2,2024-02-11,Future,Clothing,8192,Expense item 826,Daily,Suika,Vending Machine,Shinjuku
2024,2,2024-02-11,Living,Basic Personal Care,1240,Expense item 827,Travel,AMEX - 5508,Lawson,Shinjuku
2024,2,2024-02-11,Future,Transport,10832,Expense item 828,Travel,Cash,Amazon,Shibuya
2024,2,2024-02-12,Present,Hobbies & Leisure,848,Expense item 829,Personal,Suika,Amazon,Tokyo
2024,2,2024-02-12,Present,Transport,5153,Expense item 830,Travel,MASTER - 9031,Spotify,Tokyo
2024,2,2024-02-12,Present,Clothing,14568,Expense item 831,Work,MASTER - 9031,UQ,Kita-Senju
2024,2,2024-02-13,Living,Food,9742,Expense item 832,Travel,MASTER - 9031,Mall,Kita-Senju
2024,2,2024-02-13,Present,Hobbies & Leisure,1664,Expense item 833,Work,Cash,Lawson,Kita-Senju
2024,2,2024-02-13,Living,Basic Personal Care,54,Expense item 834,Daily,Suika,Vending Machine,Shibuya
2024,2,2024-02-14,Present,Subscriptions,601,Expense item 835,Daily,MASTER - 9031,Netflix,Shinjuku
2024,2,2024-02-14,Present,Subscriptions,286,Expense item 836,Personal,Cash,Mall,Shibuya
2024,2,2024-02-14,Present,Subscriptions,1115,Expense item 837,Work,Cash,FamilyMart,Shinjuku
2024,2,2024-02-15,Future,Transport,2016,Expense item 838,Daily,Suika,Lawson,Online
2024,2,2024-02-16,Living,Basic Personal Care,1179,Expense item 839,Travel,AMEX - 5508,Nikunohanamasa,Shibuya
2024,2,2024-02-17,Living,Basic Personal Care,891,Expense item 840,Personal,AMEX - 5508,Nikunohanamasa,Tokyo
2024,2,2024-02-17,Present,Hobbies & Leisure,1533,Expense item 841,Work,MASTER - 9031,Vending Machine,Kita-Senju
2024,2,2024-02-17,Living,Utilities & Services,5656,Expense item 842,Gift,MASTER - 9031,Nikunohanamasa,Online
2024,2,2024-02-17,Present,Hobbies & Leisure,297,Expense item 843,Travel,AMEX - 5508,Amazon,Shibuya
2024,2,2024-02-18,Present,Hobbies & Leisure,4241,Expense item 844,Daily,AMEX - 5508,FamilyMart,Tachikawa
2024,2,2024-02-18,Present,Hobbies & Leisure,2197,Expense item 845,Personal,Credit Card,Spotify,Shinjuku
2024,2,2024-02-18,Present,Hobbies & Leisure,1479,Expense item 846,Travel,AMEX - 5508,Netflix,Tachikawa
2024,2,2024-02-19,Living,Basic Personal Care,2459,Expense item 847,Daily,Credit Card,Vending Machine,Tokyo
2024,2,2024-02-20,Present,Hobbies & Leisure,1613,Expense item 848,Work,Credit Card,Lawson,Tokyo
2024,2,2024-02-20,Present,Hobbies & Leisure,3955,Expense item 849,Personal,MASTER - 9031,Lawson,Shibuya
2024,2,2024-02-20,Present,Hobbies & Leisure,2163,Expense item 850,Daily,Suika,Netflix,Kita-Senju
2024,2,2024-02-21,Present,Subscriptions,570,Expense item 851,Work,MASTER - 9031,Lawson,Shibuya
2024,2,2024-02-21,Present,Subscriptions,627,Expense item 852,Work,Cash,FamilyMart,Kita-Senju
2024,2,2024-02-21,Present,Subscriptions,770,Expense item 853,Work,MASTER - 9031,Nikunohanamasa,Shinjuku
2024,2,2024-02-21,Present,Clothing,10413,Expense item 854,Personal,AMEX - 5508,Vending Machine,Online
2024,2,2024-02-22,Living,Food,9010,Expense item 855,Work,Credit Card,UQ,Kita-Senju
2024,2,2024-02-22,Living,Food,6787,Expense item 856,Travel,Cash,UQ,Tachikawa
2024,2,2024-02-22,Present,Enjoyment & Social Life,6971,Expense item 857,Work,Credit Card,Seven,Kita-Senju
2024,2,2024-02-23,Present,Subscriptions,1446,Expense item 858,Gift,Credit Card,Vending Machine,Online
2024,2,2024-02-23,Living,Utilities & Services,6323,Expense item 859,Daily,AMEX - 5508,Seven,Shinjuku
2024,2,2024-02-24,Future,Clothing,14455,Expense item 860,Work,Cash,Mall,Shinjuku
2024,2,2024-02-25,Present,Enjoyment & Social Life,6496,Expense item 861,Daily,Credit Card,Seven,Shibuya
2024,2,2024-02-25,Living,Utilities & Services,908,Expense item 862,Daily,Credit Card,Lawson,Tachikawa
2024,2,2024-02-26,Present,Enjoyment & Social Life,3770,Expense item 863,Work,MASTER - 9031,Amazon,Shibuya
2024,2,2024-02-26,Living,Transport,11253,Expense item 864,Daily,Credit Card,Spotify,Online
2024,2,2024-02-27,Present,Clothing,4662,Expense item 865,Gift,Suika,Nikunohanamasa,Tokyo
2024,2,2024-02-27,Present,Enjoyment & Social Life,3879,Expense item 866,Daily,AMEX - 5508,Seven,Online
2024,2,2024-02-27,Living,Utilities & Services,4312,Expense item 867,Personal,MASTER - 9031,Vending Machine,Shinjuku
2024,2,2024-02-27,Present,Subscriptions,203,Expense item 868,Gift,AMEX - 5508,Lawson,Shibuya
2024,2,2024-02-27,Living,Basic Personal Care,1233,Expense item 869,Work,Credit Card,UQ,Shibuya
2024,2,2024-02-27,Living,Basic Personal Care,2263,Expense item 870,Daily,Suika,Nikunohanamasa,Kita-Senju
2024,2,2024-02-28,Present,Transport,11059,Expense item 871,Daily,Credit Card,Nikunohanamasa,Online
2024,2,2024-02-28,Living,Basic Personal Care,340,Expense item 872,Travel,Suika,Spotify,Kita-Senju
2024,2,2024-02-28,Present,Subscriptions,1113,Expense item 873,Travel,Suika,Nikunohanamasa,Tachikawa
2024,2,2024-02-29,Living,Food,9260,Expense item 874,Personal,MASTER - 9031,FamilyMart,Tokyo
2024,3,2024-03-01,Living,Food,9421,Expense item 875,Gift,Credit Card,FamilyMart,Tachikawa
2024,3,2024-03-02,Present,Hobbies & Leisure,1432,Expense item 876,Travel,Cash,Amazon,Tachikawa
2024,3,2024-03-02,Present,Subscriptions,261,Expense item 877,Gift,AMEX - 5508,Spotify,Tokyo
2024,3,2024-03-04,Living,Utilities & Services,5133,Expense item 878,Daily,AMEX - 5508,Netflix,Shibuya
2024,3,2024-03-05,Present,Hobbies & Leisure,4778,Expense item 879,Work,Credit Card,Seven,Shibuya
2024,3,2024-03-05,Living,Basic Personal Care,4573,Expense item 880,Daily,Credit Card,Mall,Kita-Senju
2024,3,2024-03-05,Present,Clothing,3072,Expense item 881,Travel,AMEX - 5508,Seven,Shinjuku
2024,3,2024-03-06,Present,Subscriptions,708,Expense item 882,Personal,Credit Card,Vending Machine,Tokyo
2024,3,2024-03-07,Living,Utilities & Services,6739,Expense item 883,Personal,Credit Card,Netflix,Shinjuku
2024,3,2024-03-07,Present,Subscriptions,376,Expense item 884,Daily,MASTER - 9031,Vending Machine,Kita-Senju
2024,3,2024-03-08,Living,Utilities & Services,4141,Expense item 885,Personal,MASTER - 9031,Amazon,Online
2024,3,2024-03-09,Living,Basic Personal Care,4694,Expense item 886,Work,Suika,Nikunohanamasa,Tokyo
2024,3,2024-03-09,Present,Enjoyment & Social Life,7480,Expense item 887,Work,Credit Card,Lawson,Shinjuku
2024,3,2024-03-09,Present,Subscriptions,662,Expense item 888,Daily,Suika,Netflix,Tachikawa
2024,3,2024-03-11,Future,Clothing,9419,Expense item 889,Daily,MASTER - 9031,Nikunohanamasa,Tokyo
2024,3,2024-03-12,Future,Clothing,13703,Expense item 890,Personal,Suika,Vending Machine,Tokyo
2024,3,2024-03-12,Living,Basic Personal Care,3602,Expense item 891,Work,AMEX - 5508,Nikunohanamasa,Online
2024,3,2024-03-13,Living,Food,11768,Expense item 892,Personal,Cash,Vending Machine,Online
2024,3,2024-03-13,Present,Subscriptions,385,Expense item 893,Travel,Credit Card,Spotify,Kita-Senju
2024,3,2024-03-14,Present,Enjoyment & Social Life,5156,Expense item 894,Work,Credit Card,FamilyMart,Online
2024,3,2024-03-14,Present,Enjoyment & Social Life,4183,Expense item 895,Travel,Credit Card,Lawson,Online
2024,3,2024-03-14,Living,Clothing,13657,Expense item 896,Daily,MASTER - 9031,Mall,Shinjuku
2024,3,2024-03-15,Present,Hobbies & Leisure,3162,Expense item 897,Daily,Suika,Amazon,Shinjuku
2024,3,2024-03-15,Present,Hobbies & Leisure,2547,Expense item 898,Work,Cash,Seven,Online
2024,3,2024-03-15,Present,Enjoyment & Social Life,1273,Expense item 899,Gift,Cash,Vending Machine,Tachikawa
2024,3,2024-03-16,Present,Hobbies & Leisure,4817,Expense item 900,Work,Suika,Lawson,Shinjuku
2024,3,2024-03-17,Living,Food,6944,Expense item 901,Work,Credit Card,Spotify,Online
2024,3,2024-03-18,Present,Subscriptions,383,Expense item 902,Work,AMEX - 5508,UQ,Online
2024,3,2024-03-18,Present,Hobbies & Leisure,3960,Expense item 903,Personal,AMEX - 5508,Seven,Shinjuku
2024,3,2024-03-19,Present,Clothing,10806,Expense item 904,Gift,Cash,Spotify,Shibuya
2024,3,2024-03-20,Present,Subscriptions,1232,Expense item 905,Daily,AMEX - 5508,Vending Machine,Shinjuku
2024,3,2024-03-20,Present,Clothing,7936,Expense item 906,Travel,Suika,Amazon,Online
2024,3,2024-03-20,Present,Enjoyment & Social Life,9962,Expense item 907,Travel,AMEX - 5508,Amazon,Kita-Senju
2024,3,2024-03-21,Living,Utilities & Services,1064,Expense item 908,Work,AMEX - 5508,Vending Machine,Kita-Senju
2024,3,2024-03-24,Present,Subscriptions,1285,Expense item 909,Daily,Credit Card,Spotify,Shinjuku
2024,3,2024-03-24,Living,Food,10607,Expense item 910,Work,Cash,Mall,Kita-Senju
2024,3,2024-03-25,Present,Subscriptions,599,Expense item 911,Personal,Credit Card,Spotify,Shibuya
2024,3,2024-03-25,Future,Clothing,10844,Expense item 912,Work,Credit Card,Mall,Online
2024,3,2024-03-26,Living,Utilities & Services,7519,Expense item 913,Travel,Credit Card,Seven,Tachikawa
2024,3,2024-03-26,Present,Subscriptions,1518,Expense item 914,Work,Credit Card,Vending Machine,Kita-Senju
2024,3,2024-03-26,Future,Transport,5601,Expense item 915,Daily,Cash,FamilyMart,Shinjuku
2024,3,2024-03-26,Present,Subscriptions,1495,Expense item 916,Personal,Credit Card,Lawson,Shibuya
2024,3,2024-03-27,Present,Hobbies & Leisure,1081,Expense item 917,Daily,MASTER - 9031,Mall,Kita-Senju
2024,3,2024-03-28,Living,Utilities & Services,2132,Expense item 918,Travel,MASTER - 9031,Netflix,Tokyo
2024,3,2024-03-28,Present,Enjoyment & Social Life,3622,Expense item 919,Personal,AMEX - 5508,Vending Machine,Shibuya
2024,3,2024-03-29,Future,Clothing,7002,Expense item 920,Travel,MASTER - 9031,Spotify,Kita-Senju
2024,3,2024-03-30,Living,Food,8777,Expense item 921,Gift,MASTER - 9031,Amazon,Shinjuku
2024,4,2024-04-01,Present,Subscriptions,1005,Expense item 922,Travel,AMEX - 5508,Nikunohanamasa,Tachikawa
2024,4,2024-04-01,Living,Food,2363,Expense item 923,Daily,Cash,Mall,Shinjuku
2024,4,2024-04-01,Living,Food,2080,Expense item 924,Personal,Suika,Lawson,Tokyo
2024,4,2024-04-01,Living,Food,1218,Expense item 925,Gift,AMEX - 5508,Nikunohanamasa,Shibuya
2024,4,2024-04-04,Living,Basic Personal Care,2744,Expense item 926,Personal,Cash,UQ,Tachikawa
2024,4,2024-04-05,Living,Utilities & Services,4287,Expense item 927,Travel,Suika,Netflix,Shibuya
2024,4,2024-04-05,Living,Food,1571,Expense item 928,Personal,Suika,Seven,Kita-Senju
2024,4,2024-04-07,Living,Utilities & Services,4207,Expense item 929,Daily,Suika,UQ,Online
2024,4,2024-04-09,Living,Basic Personal Care,1554,Expense item 930,Personal,Suika,UQ,Tokyo
2024,4,2024-04-09,Living,Basic Personal Care,192,Expense item 931,Work,AMEX - 5508,Nikunohanamasa,Tokyo
2024,4,2024-04-09,Present,Subscriptions,1328,Expense item 932,Work,AMEX - 5508,Seven,Tokyo
2024,4,2024-04-09,Present,Hobbies & Leisure,4256,Expense item 933,Travel,Credit Card,Amazon,Tachikawa
2024,4,2024-04-09,Living,Transport,10356,Expense item 934,Work,Suika,Netflix,Online
2024,4,2024-04-10,Present,Transport,7595,Expense item 935,Gift,MASTER - 9031,Mall,Shinjuku
2024,4,2024-04-11,Present,Enjoyment & Social Life,14589,Expense item 936,Personal,Suika,Seven,Shinjuku
2024,4,2024-04-11,Living,Utilities & Services,4532,Expense item 937,Travel,MASTER - 9031,Nikunohanamasa,Shibuya
2024,4,2024-04-11,Living,Basic Personal Care,2130,Expense item 938,Gift,Suika,Lawson,Tachikawa
2024,4,2024-04-11,Future,Clothing,1525,Expense item 939,Gift,Cash,Spotify,Online
2024,4,2024-04-12,Future,Clothing,6255,Expense item 940,Travel,Cash,Netflix,Online
2024,4,2024-04-12,Living,Transport,1514,Expense item 941,Travel,Suika,Seven,Tachikawa
2024,4,2024-04-12,Present,Subscriptions,1972,Expense item 942,Daily,Suika,UQ,Shinjuku
2024,4,2024-04-12,Present,Subscriptions,1161,Expense item 943,Gift,Suika,Seven,Online
2024,4,2024-04-13,Present,Transport,4460,Expense item 944,Work,Credit Card,Mall,Shinjuku
2024,4,2024-04-15,Living,Utilities & Services,819,Expense item 945,Travel,Credit Card,FamilyMart,Shibuya
2024,4,2024-04-16,Living,Basic Personal Care,1197,Expense item 946,Gift,Suika,UQ,Tokyo
2024,4,2024-04-17,Future,Clothing,4986,Expense item 947,Travel,Credit Card,Lawson,Online
2024,4,2024-04-17,Living,Transport,9995,Expense item 948,Travel,Cash,Nikunohanamasa,Online
2024,4,2024-04-19,Present,Hobbies & Leisure,4487,Expense item 949,Personal,Credit Card,Mall,Shinjuku
2024,4,2024-04-19,Future,Transport,2071,Expense item 950,Personal,Credit Card,Spotify,Online
2024,4,2024-04-19,Living,Utilities & Services,3267,Expense item 951,Personal,MASTER - 9031,Vending Machine,Online
2024,4,2024-04-19,Living,Food,6441,Expense item 952,Work,Credit Card,Vending Machine,Tachikawa
2024,4,2024-04-19,Living,Food,3685,Expense item 953,Personal,Credit Card,Seven,Shibuya
2024,4,2024-04-20,Present,Enjoyment & Social Life,6346,Expense item 954,Personal,Suika,Seven,Shinjuku
2024,4,2024-04-21,Present,Hobbies & Leisure,2920,Expense item 955,Work,MASTER - 9031,Amazon,Tachikawa
2024,4,2024-04-21,Future,Clothing,3493,Expense item 956,Gift,Suika,Vending Machine,Kita-Senju
2024,4,2024-04-22,Living,Utilities & Services,1314,Expense item 957,Gift,Credit Card,Spotify,Tachikawa
2024,4,2024-04-22,Living,Utilities & Services,1636,Expense item 958,Daily,MASTER - 9031,Netflix,Kita-Senju
2024,4,2024-04-22,Living,Clothing,14231,Expense item 959,Work,Cash,Spotify,Tachikawa
2024,4,2024-04-22,Living,Utilities & Services,1470,Expense item 960,Travel,MASTER - 9031,Lawson,Shinjuku
2024,4,2024-04-23,Present,Subscriptions,2800,Expense item 961,Gift,Suika,UQ,Tachikawa
2024,4,2024-04-23,Present,Subscriptions,641,Expense item 962,Personal,AMEX - 5508,Amazon,Tachikawa
2024,4,2024-04-24,Living,Basic Personal Care,2031,Expense item 963,Gift,MASTER - 9031,Amazon,Shibuya
2024,4,2024-04-25,Living,Utilities & Services,3401,Expense item 964,Work,MASTER - 9031,Mall,Online
2024,4,2024-04-25,Living,Transport,2023,Expense item 965,Work,AMEX - 5508,Netflix,Online
2024,4,2024-04-25,Living,Utilities & Services,1793,Expense item 966,Personal,Credit Card,FamilyMart,Tokyo
2024,4,2024-04-26,Living,Transport,13375,Expense item 967,Work,Credit Card,Spotify,Shibuya
2024,4,2024-04-26,Living,Food,5554,Expense item 968,Gift,Credit Card,Seven,Online
2024,4,2024-04-27,Living,Food,4882,Expense item 969,Personal,MASTER - 9031,FamilyMart,Online
2024,4,2024-04-28,Present,Enjoyment & Social Life,9564,Expense item 970,Travel,MASTER - 9031,Nikunohanamasa,Shibuya
2024,4,2024-04-28,Living,Food,4155,Expense item 971,Travel,Cash,Vending Machine,Tokyo
2024,4,2024-04-28,Present,Hobbies & Leisure,10115,Expense item 972,Travel,MASTER - 9031,Lawson,Kita-Senju
2024,4,2024-04-28,Living,Basic Personal Care,3018,Expense item 973,Gift,Suika,FamilyMart,Tokyo
2024,4,2024-04-28,Living,Food,9435,Expense item 974,Personal,MASTER - 9031,Lawson,Kita-Senju
2024,4,2024-04-28,Living,Food,6131,Expense item 975,Travel,Cash,Vending Machine,Tachikawa
2024,4,2024-04-29,Future,Transport,2897,Expense item 976,Gift,Cash,Vending Machine,Kita-Senju
2024,4,2024-04-29,Living,Clothing,13337,Expense item 977,Gift,MASTER - 9031,Netflix,Tokyo
2024,4,2024-04-30,Living,Clothing,2383,Expense item 978,Gift,Suika,FamilyMart,Shibuya
2024,5,2024-05-01,Living,Clothing,2201,Expense item 979,Gift,MASTER - 9031,Lawson,Online
2024,5,2024-05-01,Present,Enjoyment & Social Life,3448,Expense item 980,Personal,MASTER - 9031,Seven,Tokyo
2024,5,2024-05-01,Living,Food,6436,Expense item 981,Gift,Suika,Netflix,Tachikawa
2024,5,2024-05-02,Living,Basic Personal Care,1596,Expense item 982,Travel,Suika,UQ,Online
2024,5,2024-05-03,Living,Utilities & Services,6630,Expense item 983,Work,Credit Card,Netflix,Kita-Senju
2024,5,2024-05-03,Living,Basic Personal Care,2616,Expense item 984,Personal,Cash,Netflix,Online
2024,5,2024-05-03,Present,Hobbies & Leisure,5062,Expense item 985,Travel,Credit Card,Vending Machine,Shinjuku
2024,5,2024-05-04,Living,Utilities & Services,6229,Expense item 986,Daily,MASTER - 9031,Lawson,Tachikawa
2024,5,2024-05-04,Present,Subscriptions,1843,Expense item 987,Travel,Cash,FamilyMart,Tokyo
2024,5,2024-05-05,Living,Food,3489,Expense item 988,Gift,Cash,FamilyMart,Tachikawa
2024,5,2024-05-05,Living,Food,2549,Expense item 989,Work,Cash,Seven,Shibuya
2024,5,2024-05-06,Present,Enjoyment & Social Life,4869,Expense item 990,Personal,Credit Card,Vending Machine,Kita-Senju
2024,5,2024-05-06,Future,Clothing,2348,Expense item 991,Travel,AMEX - 5508,FamilyMart,Tachikawa
2024,5,2024-05-06,Present,Subscriptions,2955,Expense item 992,Travel,Cash,Netflix,Kita-Senju
2024,5,2024-05-07,Present,Hobbies & Leisure,5073,Expense item 993,Gift,AMEX - 5508,Nikunohanamasa,Tokyo
2024,5,2024-05-07,Living,Basic Personal Care,2539,Expense item 994,Personal,Credit Card,Vending Machine,Tachikawa
2024,5,2024-05-10,Present,Hobbies & Leisure,880,Expense item 995,Gift,AMEX - 5508,FamilyMart,Online
2024,5,2024-05-10,Present,Subscriptions,354,Expense item 996,Personal,AMEX - 5508,Vending Machine,Kita-Senju
2024,5,2024-05-10,Present,Enjoyment & Social Life,6879,Expense item 997,Personal,Credit Card,Lawson,Online
2024,5,2024-05-11,Living,Basic Personal Care,1981,Expense item 998,Travel,AMEX - 5508,FamilyMart,Kita-Senju
2024,5,2024-05-11,Future,Transport,14957,Expense item 999,Travel,MASTER - 9031,FamilyMart,Kita-Senju
2024,5,2024-05-11,Living,Basic Personal Care,1115,Expense item 1000,Daily,Suika,Nikunohanamasa,Tokyo
2024,5,2024-05-12,Living,Food,1957,Expense item 1001,Travel,Credit Card,Netflix,Online
2024,5,2024-05-13,Living,Food,4156,Expense item 1002,Travel,Suika,UQ,Tachikawa
2024,5,2024-05-13,Present,Enjoyment & Social Life,1622,Expense item 1003,Gift,AMEX - 5508,UQ,Shibuya
2024,5,2024-05-14,Present,Enjoyment & Social Life,2015,Expense item 1004,Daily,Cash,Spotify,Tokyo
2024,5,2024-05-14,Living,Food,489,Expense item 1005,Gift,Cash,FamilyMart,Shinjuku
2024,5,2024-05-14,Present,Hobbies & Leisure,578,Expense item 1006,Gift,Suika,Mall,Tachikawa
2024,5,2024-05-15,Living,Utilities & Services,2984,Expense item 1007,Daily,MASTER - 9031,Amazon,Tokyo
2024,5,2024-05-16,Future,Transport,2142,Expense item 1008,Daily,Credit Card,Netflix,Online
2024,5,2024-05-19,Present,Enjoyment & Social Life,2116,Expense item 1009,Work,MASTER - 9031,Nikunohanamasa,Shibuya
2024,5,2024-05-20,Living,Food,3452,Expense item 1010,Personal,AMEX - 5508,Spotify,Tachikawa
2024,5,2024-05-20,Present,Enjoyment & Social Life,92,Expense item 1011,Daily,Suika,Netflix,Shibuya
2024,5,2024-05-21,Living,Utilities & Services,1870,Expense item 1012,Daily,MASTER - 9031,Nikunohanamasa,Tokyo
2024,5,2024-05-21,Present,Enjoyment & Social Life,8264,Expense item 1013,Travel,MASTER - 9031,Spotify,Shibuya
2024,5,2024-05-21,Living,Food,1895,Expense item 1014,Gift,MASTER - 9031,Lawson,Kita-Senju
2024,5,2024-05-22,Living,Food,4025,Expense item 1015,Daily,Cash,Amazon,Kita-Senju
2024,5,2024-05-22,Living,Utilities & Services,2344,Expense item 1016,Gift,Credit Card,Amazon,Tachikawa
2024,5,2024-05-23,Present,Hobbies & Leisure,62,Expense item 1017,Personal,Cash,Nikunohanamasa,Tokyo
2024,5,2024-05-24,Living,Utilities & Services,1873,Expense item 1018,Travel,Credit Card,FamilyMart,Shibuya
2024,5,2024-05-24,Present,Hobbies & Leisure,761,Expense item 1019,Daily,AMEX - 5508,Amazon,Shibuya
